person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1628403,Caleb,Swanigan,CalebSwanigan,SwaniganCaleb,CSwanigan,calebswanigan,19970418000000,Purdue,USA,PurdueUSA,69,260.0,4.0,50,Forward,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,calebswanigan,2017.0,2019.0,Y,Y,Y,2017,1,26,N
2552,Michael,Sweetney,MichaelSweetney,SweetneyMichael,MSweetney,michaelsweetney,19821025000000,Georgetown,USA,GeorgetownUSA,68,270.0,5.0,50,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,michaelsweetney,2003.0,2006.0,Y,Y,Y,2003,1,9,N
1631306,Cole,Swider,ColeSwider,SwiderCole,CSwider,coleswider,19990508000000,Syracuse,USA,SyracuseUSA,69,220.0,1.0,20,Forward,Active,N,1610612747,Lakers,LAL,lakers,LosAngeles,coleswider,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2741,Robert,Swift,RobertSwift,SwiftRobert,RSwift,robertswift,19851203000000,BakersfieldHSCA,USA,BakersfieldHSCAUSA,71,270.0,5.0,31,Center,Inactive,N,1610612760,Thunder,OKC,thunder,OklahomaCity,robertswift,2004.0,2008.0,Y,Y,Y,2004,1,12,N
2031,Stromile,Swift,StromileSwift,SwiftStromile,SSwift,stromileswift,19791121000000,LouisianaState,USA,LouisianaStateUSA,610,220.0,10.0,4,ForwardCenter,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,stromileswift,2000.0,2008.0,N,Y,Y,2000,1,2,N
78286,Aaron,Swinson,AaronSwinson,SwinsonAaron,ASwinson,aaronswinson,19701221000000,Auburn,USA,AuburnUSA,65,230.0,1.0,4,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDaaronswinson,1994.0,1994.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202377,Pape,Sy,PapeSy,SyPape,PSy,papesy,19880405000000,LeHavre,France,LeHavreFrance,67,225.0,2.0,19,ForwardGuard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,papesy,2010.0,2010.0,Y,Y,Y,2010,2,53,N
1132,Larry,Sykes,LarrySykes,SykesLarry,LSykes,larrysykes,19730411000000,Xavier,USA,XavierUSA,69,255.0,1.0,54,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,larrysykes,1995.0,1995.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1136,Brett,Szabo,BrettSzabo,SzaboBrett,BSzabo,brettszabo,19680201000000,AugustanaSD,USA,AugustanaSDUSA,611,230.0,1.0,43,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brettszabo,1996.0,1996.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1887,Wally,Szczerbiak,WallySzczerbiak,SzczerbiakWally,WSzczerbiak,wallyszczerbiak,19770305000000,MiamiOhio,USA,MiamiOhioUSA,67,240.0,11.0,10,GuardForward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wallyszczerbiak,1999.0,2008.0,N,Y,Y,1999,1,6,N
440,Zan,Tabak,ZanTabak,TabakZan,ZTabak,zantabak,19700615000000,OlimpiaMilano,Croatia,OlimpiaMilanoCroatia,70,257.0,6.0,55,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,zantabak,1994.0,2000.0,N,Y,Y,1991,2,51,N
101147,Chris,Taft,ChrisTaft,TaftChris,CTaft,christaft,19850310000000,Pittsburgh,USA,PittsburghUSA,610,261.0,2.0,21,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,GoldenState,christaft,2005.0,2005.0,Y,Y,Y,2005,2,42,N
1434,Dragan,Tarlac,DraganTarlac,TarlacDragan,DTarlac,dragantarlac,19730509000000,Olympiacos,Serbia,OlympiacosSerbia,611,270.0,1.0,12,CenterForward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,dragantarlac,2000.0,2000.0,N,Y,Y,1995,2,31,N
78293,Roy,Tarpley,RoyTarpley,TarpleyRoy,RTarpley,roytarpley,19641128000000,Michigan,USA,MichiganUSA,70,230.0,6.0,42,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDroytarpley,1986.0,1994.0,N,Y,Y,1986,1,7,N
1630256,JaeSean,Tate,JaeSeanTate,TateJaeSean,JTate,jaeseantate,19951028000000,OhioState,USA,OhioStateUSA,65,230.0,3.0,8,Forward,Active,N,1610612745,Rockets,HOU,rockets,Houston,jaeseantate,2020.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78294,Earl,Tatum,EarlTatum,TatumEarl,ETatum,earltatum,19530726000000,Marquette,USA,MarquetteUSA,64,185.0,4.0,43,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDearltatum,1976.0,1979.0,N,Y,Y,1976,2,21,N
1628369,Jayson,Tatum,JaysonTatum,TatumJayson,JTatum,jaysontatum,19980303000000,Duke,USA,DukeUSA,68,210.0,6.0,0,ForwardGuard,Active,N,1610612738,Celtics,BOS,celtics,Boston,jaysontatum,2017.0,2023.0,N,Y,Y,2017,1,3,N
204002,Edy,Tavares,EdyTavares,TavaresEdy,WTavares,edytavares,19920322000000,GranCanaria,CaboVerde,GranCanariaCaboVerde,73,265.0,3.0,40,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,edytavares,2015.0,2016.0,Y,Y,Y,2014,2,43,N
78295,Anthony,Taylor,AnthonyTaylor,TaylorAnthony,ATaylor,anthonytaylor,19651130000000,Oregon,USA,OregonUSA,64,175.0,1.0,3,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,HISTADDanthonytaylor,1988.0,1988.0,N,Y,Y,1988,2,44,N
78296,Brian,Taylor,BrianTaylor,TaylorBrian,BTaylor,briantaylor,19510609000000,Princeton,USA,PrincetonUSA,62,185.0,6.0,14,Guard,Inactive,N,1610612746,Clippers,SDC,clippers,SanDiego,HISTADDbriantaylor,1976.0,1981.0,N,Y,Y,1972,2,23,N
101182,Donell,Taylor,DonellTaylor,TaylorDonell,DTaylor,donelltaylor,19820726000000,AlabamaBirmingham,USA,AlabamaBirminghamUSA,65,193.0,3.0,21,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,donelltaylor,2005.0,2006.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78298,Fred,Taylor,FredTaylor,TaylorFred,FTaylor,fredtaylor,19480205000000,TexasPanAmerican,USA,TexasPanAmericanUSA,65,180.0,2.0,23,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDfredtaylor,1970.0,1971.0,N,Y,Y,1970,2,27,N
78297,Jay,Taylor,JayTaylor,TaylorJay,JTaylor,jaytaylor,19671003000000,EasternIllinois,USA,EasternIllinoisUSA,63,190.0,1.0,24,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,HISTADDjaytaylor,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1511,Johnny,Taylor,JohnnyTaylor,TaylorJohnny,JTaylor,johnnytaylor,19740604000000,TennesseeChattanooga,USA,TennesseeChattanoogaUSA,69,220.0,3.0,23,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,johnnytaylor,1997.0,1999.0,N,Y,Y,1997,1,17,N
201446,Mike,Taylor,MikeTaylor,TaylorMike,MTaylor,miketaylor,19860121000000,IowaState,USA,IowaStateUSA,62,165.0,2.0,4,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,miketaylor,2008.0,2008.0,Y,Y,Y,2008,2,55,N
1630678,Terry,Taylor,TerryTaylor,TaylorTerry,TTaylor,terrytaylor,19990923000000,AustinPeay,USA,AustinPeayUSA,64,230.0,2.0,32,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,terrytaylor,2021.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78303,Vince,Taylor,VinceTaylor,TaylorVince,VTaylor,vincetaylor,19600911000000,Duke,USA,DukeUSA,65,180.0,1.0,8,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,NewYork,HISTADDvincetaylor,1982.0,1982.0,N,Y,Y,1982,2,34,N
78304,Terry,Teagle,TerryTeagle,TeagleTerry,TTeagle,terryteagle,19600410000000,Baylor,USA,BaylorUSA,65,195.0,11.0,10,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDterryteagle,1982.0,1992.0,N,Y,Y,1982,1,16,N
201952,Jeff,Teague,JeffTeague,TeagueJeff,JTeague,jeffteague,19880610000000,WakeForest,USA,WakeForestUSA,63,195.0,13.0,5,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,jeffteague,2009.0,2020.0,N,Y,Y,2009,1,19,N
203104,Marquis,Teague,MarquisTeague,TeagueMarquis,MTeague,marquisteague,19930228000000,Kentucky,USA,KentuckyUSA,62,189.0,3.0,20,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,marquisteague,2012.0,2017.0,Y,Y,Y,2012,1,29,N
202066,Garrett,Temple,GarrettTemple,TempleGarrett,GTemple,garretttemple,19860508000000,LouisianaState,USA,LouisianaStateUSA,66,195.0,13.0,41,GuardForward,Active,N,1610612740,Pelicans,NOP,pelicans,NewOrleans,garretttemple,2009.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78305,Ira,Terrell,IraTerrell,TerrellIra,ITerrell,iraterrell,19540619000000,SouthernMethodist,USA,SouthernMethodistUSA,68,200.0,2.0,34,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDiraterrell,1976.0,1978.0,N,Y,Y,1976,3,45,N
78307,Carlos,Terry,CarlosTerry,TerryCarlos,CTerry,carlosterry,19560622000000,WinstonSalemState,USA,WinstonSalemStateUSA,64,210.0,3.0,12,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADDcarlosterry,1980.0,1982.0,N,Y,Y,1978,5,104,N
78306,Chuck,Terry,ChuckTerry,TerryChuck,CTerry,chuckterry,19500927000000,LongBeachState,USA,LongBeachStateUSA,66,215.0,3.0,12,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADDchuckterry,1972.0,1976.0,N,Y,Y,1972,2,29,N
78308,Claude,Terry,ClaudeTerry,TerryClaude,CTerry,claudeterry,19500112000000,Stanford,USA,StanfordUSA,65,195.0,2.0,12,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDclaudeterry,1976.0,1977.0,N,Y,Y,1972,3,42,N
1631207,Dalen,Terry,DalenTerry,TerryDalen,DTerry,dalenterry,20020712000000,Arizona,USA,ArizonaUSA,67,195.0,1.0,25,Forward,Active,N,1610612741,Bulls,CHI,bulls,Chicago,dalenterry,2022.0,2023.0,Y,Y,Y,2022,1,18,N
1891,Jason,Terry,JasonTerry,TerryJason,JTerry,jasonterry,19770915000000,Arizona,USA,ArizonaUSA,62,185.0,19.0,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jasonterry,1999.0,2017.0,N,Y,Y,1999,1,10,N
1630179,Tyrell,Terry,TyrellTerry,TerryTyrell,TTerry,tyrellterry,20000928000000,Stanford,USA,StanfordUSA,62,160.0,3.0,3,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,tyrellterry,2020.0,2021.0,Y,Y,Y,2020,2,31,N
201934,Hasheem,Thabeet,HasheemThabeet,ThabeetHasheem,HThabeet,hasheemthabeet,19870216000000,Connecticut,Tanzania,ConnecticutTanzania,73,263.0,5.0,34,Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,hasheemthabeet,2009.0,2013.0,Y,Y,Y,2009,1,2,N
1628464,Daniel,Theis,DanielTheis,TheisDaniel,DTheis,danieltheis,19920404000000,BroseBamberg,Germany,BroseBambergGermany,68,245.0,6.0,27,ForwardCenter,Active,N,1610612754,Pacers,IND,pacers,Indiana,danieltheis,2017.0,2023.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78310,Reggie,Theus,ReggieTheus,TheusReggie,RTheus,reggietheus,19571013000000,UNLV,USA,UNLVUSA,66,190.0,13.0,24,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADDreggietheus,1978.0,1990.0,N,Y,Y,1978,1,9,N
78311,Peter,Thibeaux,PeterThibeaux,ThibeauxPeter,PThibeaux,peterthibeaux,19611003000000,StMarysCA,USA,StMarysCAUSA,67,210.0,2.0,7,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDpeterthibeaux,1984.0,1985.0,N,Y,Y,1983,4,77,N
78313,Justus,Thigpen,JustusThigpen,ThigpenJustus,JThigpen,justusthigpen,19470813000000,WeberState,USA,WeberStateUSA,61,160.0,2.0,23,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDjustusthigpen,1972.0,1973.0,N,Y,Y,1969,11,147,N
78314,David,Thirdkill,DavidThirdkill,ThirdkillDavid,DThirdkill,davidthirdkill,19600412000000,Bradley,USA,BradleyUSA,67,195.0,5.0,45,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADDdavidthirdkill,1982.0,1986.0,N,Y,Y,1982,1,15,N
2873,Billy,Thomas,BillyThomas,ThomasBilly,BThomas,billythomas,19751223000000,Kansas,USA,KansasUSA,65,220.0,4.0,12,Guard,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,billythomas,2004.0,2007.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630560,Cam,Thomas,CamThomas,ThomasCam,CThomas,camthomas,20011013000000,LouisianaState,Japan,LouisianaStateJapan,63,210.0,2.0,24,Guard,Active,N,1610612751,Nets,BKN,nets,Brooklyn,camthomas,2021.0,2023.0,Y,Y,Y,2021,1,27,N
1063,Carl,Thomas,CarlThomas,ThomasCarl,CThomas,carlthomas,19691003000000,EasternMichigan,USA,EasternMichiganUSA,64,195.0,3.0,30,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,carlthomas,1991.0,1997.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78316,Charles,Thomas,CharlesThomas,ThomasCharles,CThomas,charlesthomas,19691003000000,EasternMichigan,USA,EasternMichiganUSA,63,175.0,1.0,14,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDcharlesthomas,1991.0,1991.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2041,Etan,Thomas,EtanThomas,ThomasEtan,EThomas,etanthomas,19780401000000,Syracuse,USA,SyracuseUSA,610,260.0,10.0,36,Center,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,etanthomas,2001.0,2010.0,N,Y,Y,2000,1,12,N
78317,Irving,Thomas,IrvingThomas,ThomasIrving,IThomas,irvingthomas,19660102000000,FloridaState,USA,FloridaStateUSA,68,225.0,1.0,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,HISTADDirvingthomas,1990.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202738,Isaiah,Thomas,IsaiahThomas,ThomasIsaiah,IThomas,isaiahthomas,19890207000000,Washington,USA,WashingtonUSA,59,185.0,12.0,4,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,isaiahthomas,2011.0,2021.0,Y,Y,Y,2011,2,60,N
78318,Isiah,Thomas,IsiahThomas,ThomasIsiah,IThomas,isiahthomas,19610430000000,Indiana,USA,IndianaUSA,61,180.0,13.0,11,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDisiahthomas,1981.0,1993.0,N,Y,Y,1981,1,2,Y
1975,Jamel,Thomas,JamelThomas,ThomasJamel,JThomas,jamelthomas,19760719000000,Providence,USA,ProvidenceUSA,66,219.0,2.0,5,Forward,Inactive,N,1610612751,Nets,NJN,nets,NewJersey,jamelthomas,1999.0,2000.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78320,Jim,Thomas,JimThomas,ThomasJim,JThomas,jimthomas,19601019000000,Indiana,USA,IndianaUSA,63,190.0,4.0,20,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADDjimthomas,1983.0,1990.0,N,Y,Y,1983,2,40,N
78321,Joe,Thomas,JoeThomas,ThomasJoe,JThomas,joethomas,19480627000000,Marquette,USA,MarquetteUSA,66,205.0,1.0,40,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDjoethomas,1970.0,1970.0,N,Y,Y,1970,6,95,N
1519,John,Thomas,JohnThomas,ThomasJohn,JThomas,johnthomas,19750908000000,Minnesota,USA,MinnesotaUSA,69,265.0,6.0,41,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,johnthomas,1997.0,2005.0,Y,Y,Y,1997,1,25,N
1629744,Matt,Thomas,MattThomas,ThomasMatt,MThomas,mattthomas,19940804000000,IowaState,USA,IowaStateUSA,63,190.0,4.0,21,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,mattthomas,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78322,Terry,Thomas,TerryThomas,ThomasTerry,TThomas,terrythomas,19530820000000,Detroit,USA,DetroitUSA,68,220.0,1.0,50,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADDterrythomas,1975.0,1975.0,N,Y,Y,1975,9,151,N
1501,Tim,Thomas,TimThomas,ThomasTim,TThomas,timthomas,19770226000000,Villanova,USA,VillanovaUSA,610,240.0,14.0,7,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,timthomas,1997.0,2009.0,N,Y,Y,1997,1,7,N
202717,Trey,Thompkins,TreyThompkins,ThompkinsTrey,TThompkins,treythompkins,19900529000000,Georgia,USA,GeorgiaUSA,610,245.0,2.0,33,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,treythompkins,2011.0,2011.0,N,Y,Y,2011,2,37,N
78323,Bernard,Thompson,BernardThompson,ThompsonBernard,BThompson,bernardthompson,19620830000000,FresnoState,USA,FresnoStateUSA,66,210.0,5.0,25,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADDbernardthompson,1984.0,1988.0,N,Y,Y,1984,1,19,N
1631,Billy,Thompson,BillyThompson,ThompsonBilly,BThompson,billythompson,19631201000000,Louisville,USA,LouisvilleUSA,67,195.0,6.0,55,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,billythompson,1986.0,1991.0,N,Y,Y,1986,1,19,N
78325,Corny,Thompson,CornyThompson,ThompsonCorny,CThompson,cornythompson,19600205000000,Connecticut,USA,ConnecticutUSA,68,225.0,1.0,25,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADDcornythompson,1982.0,1982.0,N,Y,Y,1982,3,50,N
78326,David,Thompson,DavidThompson,ThompsonDavid,DThompson,davidthompson,19540713000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,64,195.0,8.0,33,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADDdavidthompson,1976.0,1983.0,N,Y,Y,1975,1,1,N
201574,Jason,Thompson,JasonThompson,ThompsonJason,JThompson,jasonthompson,19860721000000,Rider,USA,RiderUSA,611,250.0,9.0,1,ForwardCenter,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,jasonthompson,2008.0,2015.0,N,Y,Y,2008,1,12,N
78329,Kevin,Thompson,KevinThompson,ThompsonKevin,KThompson,kevinthompson,19710207000000,NorthCarolinaState,USA,NorthCarolinaStateUSA,611,260.0,1.0,35,Center,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDkevinthompson,1993.0,1993.0,N,Y,Y,1993,2,48,N
202691,Klay,Thompson,KlayThompson,ThompsonKlay,KThompson,klaythompson,19900208000000,WashingtonState,USA,WashingtonStateUSA,66,220.0,10.0,11,Guard,Active,N,1610612744,Warriors,GSW,warriors,GoldenState,klaythompson,2011.0,2023.0,N,Y,Y,2011,1,11,N
78331,Mychal,Thompson,MychalThompson,ThompsonMychal,MThompson,mychalthompson,19550130000000,Minnesota,USA,MinnesotaUSA,610,226.0,12.0,43,Center,Inactive,N,1610612757,TrailBlazers,POR,blazers,Portland,HISTADDmychalthompson,1978.0,1990.0,N,Y,Y,1978,1,1,N
78333,Stephen,Thompson,StephenThompson,ThompsonStephen,SThompson,stephenthompson,19681202000000,Syracuse,USA,SyracuseUSA,64,185.0,1.0,5,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADDstephenthompson,1991.0,1991.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202684,Tristan,Thompson,TristanThompson,ThompsonTristan,TThompson,tristanthompson,19910313000000,TexasAustin,Canada,TexasAustinCanada,69,254.0,12.0,9,CenterForward,Active,N,1610612747,Lakers,LAL,lakers,LosAngeles,tristanthompson,2011.0,2023.0,N,Y,Y,2011,1,4,N
1630550,JT,Thor,JTThor,ThorJT,JThor,jtthor,20020826000000,Auburn,USA,AuburnUSA,69,203.0,2.0,21,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,jtthor,2021.0,2023.0,Y,Y,Y,2021,2,37,N
78335,Rod,Thorn,RodThorn,ThornRod,RThorn,rodthorn,19410523000000,WestVirginia,USA,WestVirginiaUSA,64,195.0,8.0,44,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDrodthorn,1963.0,1970.0,N,Y,Y,1963,1,2,N
201154,Al,Thornton,AlThornton,ThorntonAl,AThornton,althornton,19831207000000,FloridaState,USA,FloridaStateUSA,68,235.0,5.0,23,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LosAngeles,althornton,2007.0,2010.0,N,Y,Y,2007,1,14,N
738,Bob,Thornton,BobThornton,ThorntonBob,BThornton,bobthornton,19620710000000,CaliforniaIrvine,USA,CaliforniaIrvineUSA,610,225.0,8.0,34,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,bobthornton,1985.0,1995.0,N,Y,Y,1984,4,87,N
1628414,Sindarius,Thornwell,SindariusThornwell,ThornwellSindarius,SThornwell,sindariusthornwell,19941115000000,SouthCarolina,USA,SouthCarolinaUSA,64,215.0,5.0,15,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,sindariusthornwell,2017.0,2020.0,Y,Y,Y,2017,2,48,N
901,Otis,Thorpe,OtisThorpe,ThorpeOtis,OThorpe,otisthorpe,19620805000000,Providence,USA,ProvidenceUSA,610,248.0,17.0,52,CenterForward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,otisthorpe,1984.0,2000.0,N,Y,Y,1984,1,9,N
9,Sedale,Threatt,SedaleThreatt,ThreattSedale,SThreatt,sedalethreatt,19610910000000,WestVirginiaTech,USA,WestVirginiaTechUSA,62,185.0,14.0,2,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,LosAngeles,sedalethreatt,1983.0,1996.0,N,Y,Y,1983,6,139,N
600001,Nate,Thurmond,NateThurmond,ThurmondNate,NThurmond,natethurmond,19410725000000,BowlingGreen,USA,BowlingGreenUSA,611,225.0,14.0,42,Center,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDnatethurmond,1963.0,1976.0,N,Y,Y,1963,1,3,Y
1629680,Matisse,Thybulle,MatisseThybulle,ThybulleMatisse,MThybulle,matissethybulle,19970304000000,Washington,USA,WashingtonUSA,65,201.0,4.0,4,GuardForward,Active,N,1610612757,TrailBlazers,POR,blazers,Portland,matissethybulle,2019.0,2023.0,N,Y,Y,2019,1,20,N
78342,Dan,Tieman,DanTieman,TiemanDan,DTieman,dantieman,19401130000000,ThomasMore,USA,ThomasMoreUSA,60,185.0,1.0,41,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADDdantieman,1962.0,1962.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78343,Darren,Tillis,DarrenTillis,TillisDarren,DTillis,darrentillis,19600223000000,ClevelandState,USA,ClevelandStateUSA,611,215.0,2.0,22,Center,Inactive,N,1610612744,Warriors,GOS,warriors,GoldenState,HISTADDdarrentillis,1982.0,1983.0,N,Y,Y,1982,1,23,N
1630214,Xavier,Tillman,XavierTillman,TillmanXavier,XTillman,xaviertillman,19990112000000,MichiganState,USA,MichiganStateUSA,67,245.0,3.0,2,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,xaviertillman,2020.0,2023.0,Y,Y,Y,2020,2,35,N
47,Wayman,Tisdale,WaymanTisdale,TisdaleWayman,WTisdale,waymantisdale,19640609000000,Oklahoma,USA,OklahomaUSA,69,260.0,12.0,23,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,waymantisdale,1985.0,1996.0,N,Y,Y,1985,1,2,N
1630225,Isaiah,Todd,IsaiahTodd,ToddIsaiah,ITodd,isaiahtodd,20011017000000,NBAGLeagueIgnite,USA,NBAGLeagueIgniteUSA,69,219.0,2.0,14,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,isaiahtodd,2021.0,2023.0,Y,Y,Y,2021,2,31,N
78348,Ray,Tolbert,RayTolbert,TolbertRay,RTolbert,raytolbert,19580910000000,Indiana,USA,IndianaUSA,69,225.0,5.0,44,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDraytolbert,1981.0,1988.0,N,Y,Y,1981,1,18,N
201229,Anthony,Tolliver,AnthonyTolliver,TolliverAnthony,ATolliver,anthonytolliver,19850601000000,Creighton,USA,CreightonUSA,68,240.0,14.0,43,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,anthonytolliver,2008.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78349,Dean,Tolson,DeanTolson,TolsonDean,DTolson,deantolson,19511125000000,Arkansas,USA,ArkansasUSA,68,190.0,3.0,20,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADDdeantolson,1974.0,1977.0,N,Y,Y,1974,5,80,N
78350,Rudy,Tomjanovich,RudyTomjanovich,TomjanovichRudy,RTomjanovich,rudytomjanovich,19481124000000,Michigan,USA,MichiganUSA,68,218.0,11.0,45,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADDdupprudytomjanovich,1970.0,1980.0,N,Y,Y,1970,1,2,N
78351,Andrew,Toney,AndrewToney,ToneyAndrew,AToney,andrewtoney,19571123000000,LouisianaLafayette,USA,LouisianaLafayetteUSA,63,178.0,8.0,22,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADDandrewtoney,1980.0,1987.0,N,Y,Y,1980,1,8,N
78352,Sedric,Toney,SedricToney,ToneySedric,SToney,sedrictoney,19620413000000,Dayton,USA,DaytonUSA,62,178.0,5.0,4,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADDsedrictoney,1985.0,1993.0,N,Y,Y,1985,3,59,N
342,Andy,Toolson,AndyToolson,ToolsonAndy,AToolson,andytoolson,19660119000000,BrighamYoung,USA,BrighamYoungUSA,66,210.0,2.0,5,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,andytoolson,1990.0,1995.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
